country,year,adult_pop,total_pop
AI,2019,11139,14823
AI,2020,11198,14843
AI,2021,10830,14475
AI,2022,10530,14180
AI,2023,10797,14410
AI,2024,11037,14598
AL,1800,297167,574902
AL,1801,298392,577272
AL,1802,299584,579577
AL,1803,300777,581886
AL,1804,301980,584213
AL,1805,303183,586541
AL,1806,304395,588885
AL,1807,305607,591230
AL,1808,306824,593585
AL,1809,308048,595953
AL,1810,309277,598331
AL,1811,310513,600721
AL,1812,311754,603122
AL,1813,312996,605526
AL,1814,314262,607974
AL,1815,315538,610443
AL,1816,316804,612891
AL,1817,318075,615350
AL,1818,319351,617821
AL,1819,320634,620301
AL,1820,321923,622796
AL,1821,323224,625313
AL,1822,324537,627852
AL,1823,325853,630398
AL,1824,327177,632959
AL,1825,328504,635527
AL,1826,329837,638105
AL,1827,331173,640691
AL,1828,332515,643286
AL,1829,333860,645890
AL,1830,335211,648502
AL,1831,336501,650998
AL,1832,337857,653621
AL,1833,339220,656258
AL,1834,340589,658907
AL,1835,341960,661559
AL,1836,343335,664219
AL,1837,344714,666887
AL,1838,346099,669566
AL,1839,347491,672259
AL,1840,348886,674957
AL,1841,350262,677621
AL,1842,351670,680344
AL,1843,353099,683108
AL,1844,354500,685819
AL,1845,355902,688532
AL,1846,357083,690816
AL,1847,358396,693357
AL,1848,359835,696141
AL,1849,361288,698951
AL,1850,362755,701790
AL,1851,364402,704975
AL,1852,365899,707872
AL,1853,367386,710749
AL,1854,368904,713685
AL,1855,370404,716586
AL,1856,371875,719433
AL,1857,373393,722369
AL,1858,374893,725271
AL,1859,376430,728245
AL,1860,377932,731151
AL,1861,380025,735200
AL,1862,382069,739155
AL,1863,384153,743186
AL,1864,386296,747333
AL,1865,388400,751403
AL,1866,390585,755630
AL,1867,392768,759853
AL,1868,394938,764052
AL,1869,397105,768242
AL,1870,399600,773071
AL,1871,401791,777308
AL,1872,403989,781561
AL,1873,406230,785898
AL,1874,408472,790235
AL,1875,410733,794607
AL,1876,413009,799011
AL,1877,415277,803400
AL,1878,417560,807817
AL,1879,420668,813829
AL,1880,422995,818330
AL,1881,394570,763339
AL,1882,397315,768650
AL,1883,400121,774078
AL,1884,402936,779525
AL,1885,405764,784994
AL,1886,408598,790478
AL,1887,411459,796012
AL,1888,414351,801607
AL,1889,417257,807230
AL,1890,420180,812885
AL,1891,423117,818567
AL,1892,426093,824325
AL,1893,429084,830110
AL,1894,432082,835910
AL,1895,435116,841781
AL,1896,438169,847686
AL,1897,441240,853628
AL,1898,444332,859608
AL,1899,447436,865614
AL,1900,450581,871698
AL,1901,453746,877822
AL,1902,456924,883971
AL,1903,460133,890178
AL,1904,463360,896420
AL,1905,466612,902713
AL,1906,469877,909029
AL,1907,473176,915411
AL,1908,476497,921835
AL,1909,479834,928291
AL,1910,483196,934796
AL,1911,486577,941337
AL,1912,489983,947926
AL,1913,493227,954202
AL,1914,493227,954202
AL,1915,493227,954202
AL,1916,493227,954202
AL,1917,493227,954202
AL,1918,493227,954202
AL,1919,493227,954202
AL,1920,493227,954202
AL,1921,495693,958973
AL,1922,498172,963768
AL,1923,500662,968587
AL,1924,503166,973430
AL,1925,505682,978297
AL,1926,508210,983188
AL,1927,510751,988104
AL,1928,513305,993045
AL,1929,515871,998010
AL,1930,518451,1003000
AL,1931,520991,1007915
AL,1932,523544,1012854
AL,1933,526109,1017817
AL,1934,528687,1022804
AL,1935,531278,1027816
AL,1936,533881,1032852
AL,1937,536542,1038000
AL,1938,541908,1048380
AL,1939,550500,1065003
AL,1940,559092,1081625
AL,1941,567684,1098248
AL,1942,576276,1114870
AL,1943,584869,1131493
AL,1944,593461,1148116
AL,1945,602053,1164738
AL,1946,609405,1181361
AL,1947,616757,1197983
AL,1948,624110,1214606
AL,1949,631462,1231228
AL,1950,638814,1247851
AL,1951,652594,1276366
AL,1952,667315,1308360
AL,1953,683344,1343575
AL,1954,700817,1381087
AL,1955,719247,1418850
AL,1956,737154,1456820
AL,1957,755214,1497956
AL,1958,775116,1543978
AL,1959,796766,1595011
AL,1960,819073,1649387
AL,1961,839291,1698791
AL,1962,858024,1743733
AL,1963,877505,1791285
AL,1964,897411,1841441
AL,1965,917933,1894312
AL,1966,940130,1950044
AL,1967,964820,2008521
AL,1968,991929,2068841
AL,1969,1020124,2126875
AL,1970,1048612,2181220
AL,1971,1078101,2234992
AL,1972,1109111,2289265
AL,1973,1141920,2344105
AL,1974,1176717,2399401
AL,1975,1213753,2454859
AL,1976,1253373,2510580
AL,1977,1295818,2566599
AL,1978,1341104,2624621
AL,1979,1386770,2681385
AL,1980,1432461,2735416
AL,1981,1479854,2790413
AL,1982,1527797,2846907
AL,1983,1576004,2905130
AL,1984,1624395,2964958
AL,1985,1671443,3026242
AL,1986,1717653,3087652
AL,1987,1765788,3148838
AL,1988,1816708,3212919
AL,1989,1859431,3260374
AL,1990,1886701,3277966
AL,1991,1906608,3282602
AL,1992,1923759,3282501
AL,1993,1936412,3277825
AL,1994,1944578,3269410
AL,1995,1949934,3258567
AL,1996,1952217,3245678
AL,1997,1950709,3229660
AL,1998,1945832,3210133
AL,1999,1938896,3188595
AL,2000,1930647,3166148
AL,2001,1931774,3147943
AL,2002,1945456,3134092
AL,2003,1960807,3118088
AL,2004,1974328,3098657
AL,2005,1985990,3076159
AL,2006,1995276,3050809
AL,2007,2001836,3022887
AL,2008,2006272,2992930
AL,2009,2009352,2961479
AL,2010,2011079,2928722
AL,2011,2023375,2911504
AL,2012,2045943,2910004
AL,2013,2066278,2907573
AL,2014,2084488,2903749
AL,2015,2101774,2898632
AL,2016,2122470,2897867
AL,2017,2142948,2898242
AL,2018,2158445,2894231
AL,2019,2168558,2885010
AL,2020,2174336,2871954
AL,2021,2170315,2849635
AL,2022,2163800,2827608
AL,2023,2160938,2811655
AL,2024,2155313,2791765
AM,1800,171028,310773
AM,1801,172354,313182
AM,1802,173708,315642
AM,1803,175039,318060
AM,1804,176426,320582
AM,1805,177805,323087
AM,1806,179220,325658
AM,1807,180615,328193
AM,1808,182003,330715
AM,1809,183435,333318
AM,1810,184960,336088
AM,1811,186488,338865
AM,1812,188024,341656
AM,1813,189484,344308
AM,1814,190938,346951
AM,1815,193100,350881
AM,1816,195853,355881
AM,1817,198648,360962
AM,1818,201471,366091
AM,1819,204411,371433
AM,1820,207392,376849
AM,1821,210443,382394
AM,1822,213506,387959
AM,1823,216578,393542
AM,1824,219714,399240
AM,1825,222891,405013
AM,1826,226101,410846
AM,1827,229323,416699
AM,1828,232506,422483
AM,1829,235742,428363
AM,1830,239010,434303
AM,1831,242120,439954
AM,1832,245328,445783
AM,1833,248587,451704
AM,1834,251934,457786
AM,1835,254526,462496
AM,1836,256377,465859
AM,1837,258253,469269
AM,1838,260202,472811
AM,1839,262354,476720
AM,1840,264700,480983
AM,1841,266994,485151
AM,1842,269388,489502
AM,1843,271529,493392
AM,1844,274012,497904
AM,1845,276598,502603
AM,1846,279053,507063
AM,1847,281467,511451
AM,1848,284082,516202
AM,1849,286839,521211
AM,1850,289387,525841
AM,1851,291679,530007
AM,1852,293891,534026
AM,1853,296076,537997
AM,1854,298166,541793
AM,1855,300211,545511
AM,1856,302295,549297
AM,1857,304789,553828
AM,1858,308477,560529
AM,1859,311298,565657
AM,1860,311051,565208
AM,1861,310751,564662
AM,1862,312124,567156
AM,1863,314081,570713
AM,1864,316062,574313
AM,1865,319653,580837
AM,1866,329276,598324
AM,1867,340099,617990
AM,1868,346989,630510
AM,1869,352295,640150
AM,1870,356302,647432
AM,1871,360999,655967
AM,1872,366103,665241
AM,1873,372589,677027
AM,1874,377331,685643
AM,1875,380649,691673
AM,1876,384893,699385
AM,1877,388275,705529
AM,1878,394611,717043
AM,1879,404801,735558
AM,1880,414187,752614
AM,1881,423700,769901
AM,1882,433115,787008
AM,1883,441916,803000
AM,1884,450104,817879
AM,1885,458573,833268
AM,1886,467372,849256
AM,1887,476220,865333
AM,1888,483228,878067
AM,1889,488382,887434
AM,1890,493518,896767
AM,1891,498591,905984
AM,1892,503687,915243
AM,1893,508778,924494
AM,1894,513903,933808
AM,1895,519019,943103
AM,1896,524226,952564
AM,1897,531018,964906
AM,1898,539463,980252
AM,1899,548474,996626
AM,1900,557695,1013382
AM,1901,566285,1028990
AM,1902,575268,1045313
AM,1903,584645,1062352
AM,1904,593442,1078336
AM,1905,601460,1092905
AM,1906,610265,1108906
AM,1907,620100,1126777
AM,1908,629742,1144297
AM,1909,638592,1160378
AM,1910,647744,1177008
AM,1911,658245,1196090
AM,1912,669323,1216219
AM,1913,693455,1260069
AM,1914,687343,1248962
AM,1915,696420,1265456
AM,1916,694624,1262194
AM,1917,690049,1253880
AM,1918,686568,1247554
AM,1919,668147,1214083
AM,1920,662316,1203487
AM,1921,656468,1192861
AM,1922,657001,1193829
AM,1923,663469,1205582
AM,1924,675786,1227963
AM,1925,688777,1251568
AM,1926,701286,1274298
AM,1927,714473,1298260
AM,1928,728144,1323101
AM,1929,741357,1347111
AM,1930,753418,1369028
AM,1931,763738,1387779
AM,1932,771336,1401585
AM,1933,762248,1385072
AM,1934,753851,1369813
AM,1935,762002,1384626
AM,1936,772322,1403377
AM,1937,784847,1426135
AM,1938,798982,1451820
AM,1939,795821,1446076
AM,1940,792660,1440333
AM,1941,789499,1434589
AM,1942,786338,1428845
AM,1943,783177,1423101
AM,1944,780016,1417358
AM,1945,776855,1411614
AM,1946,773694,1405870
AM,1947,770533,1400126
AM,1948,767372,1394383
AM,1949,764211,1388639
AM,1950,761049,1382895
AM,1951,784995,1417284
AM,1952,807036,1454107
AM,1953,828682,1493578
AM,1954,853388,1535978
AM,1955,881928,1581508
AM,1956,914177,1630819
AM,1957,950831,1684134
AM,1958,989343,1740884
AM,1959,1024489,1801008
AM,1960,1051996,1863705
AM,1961,1073124,1927484
AM,1962,1090816,1991689
AM,1963,1104500,2056023
AM,1964,1117392,2120135
AM,1965,1133130,2183635
AM,1966,1153512,2246159
AM,1967,1180766,2307492
AM,1968,1213277,2367319
AM,1969,1247455,2424030
AM,1970,1281230,2475633
AM,1971,1315482,2525345
AM,1972,1351936,2577079
AM,1973,1391619,2630860
AM,1974,1434633,2686445
AM,1975,1480908,2743660
AM,1976,1536476,2818165
AM,1977,1603549,2912827
AM,1978,1678947,3012807
AM,1979,1745620,3078501
AM,1980,1796108,3107415
AM,1981,1841468,3135349
AM,1982,1882023,3163144
AM,1983,1918040,3191539
AM,1984,1951295,3224547
AM,1985,1981519,3260432
AM,1986,2007427,3294847
AM,1987,2029577,3328520
AM,1988,2045788,3355125
AM,1989,2107855,3443100
AM,1990,2183745,3552128
AM,1991,2222949,3613977
AM,1992,2183838,3571861
AM,1993,2089974,3453332
AM,1994,2022832,3364610
AM,1995,1983330,3307581
AM,1996,1968133,3278735
AM,1997,1952769,3246289
AM,1998,1954105,3208401
AM,1999,1973791,3167286
AM,2000,1995935,3125628
AM,2001,2009375,3084349
AM,2002,2017594,3055630
AM,2003,2030262,3038968
AM,2004,2043347,3022541
AM,2005,2057321,3006351
AM,2006,2071271,2990377
AM,2007,2084007,2974819
AM,2008,2094497,2959990
AM,2009,2102650,2945517
AM,2010,2109893,2931078
AM,2011,2122245,2923271
AM,2012,2136730,2922528
AM,2013,2145625,2922518
AM,2014,2150049,2922422
AM,2015,2151837,2921177
AM,2016,2151935,2918793
AM,2017,2150204,2914963
AM,2018,2149145,2909965
AM,2019,2148667,2903972
AM,2020,2141430,2890892
AM,2021,2127888,2870349
AM,2022,2137150,2880874
AM,2023,2185941,2943393
AM,2024,2212452,2973840
AN,1800,8432,15618
AN,1801,7661,14189
AN,1802,7711,14281
AN,1803,7761,14374
AN,1804,7811,14467
AN,1805,7862,14560
AN,1806,7913,14655
AN,1807,7964,14750
AN,1808,8015,14845
AN,1809,8067,14942
AN,1810,8120,15038
AN,1811,8169,15130
AN,1812,8219,15222
AN,1813,8269,15315
AN,1814,8320,15409
AN,1815,8371,15503
AN,1816,8421,15596
AN,1817,8472,15691
AN,1818,8524,15788
AN,1819,8578,15887
AN,1820,8632,15988
AN,1821,8688,16091
AN,1822,8745,16196
AN,1823,8803,16304
AN,1824,8862,16414
AN,1825,8923,16526
AN,1826,8985,16640
AN,1827,9048,16757
AN,1828,9112,16876
AN,1829,9157,16960
AN,1830,9210,17058
AN,1831,9265,17159
AN,1832,9321,17263
AN,1833,9378,17369
AN,1834,9425,17457
AN,1835,9473,17545
AN,1836,9522,17636
AN,1837,9572,17728
AN,1838,9623,17822
AN,1839,9674,17918
AN,1840,9727,18015
AN,1841,9781,18115
AN,1842,9835,18216
AN,1843,9891,18319
AN,1844,9947,18423
AN,1845,10005,18530
AN,1846,10064,18639
AN,1847,10124,18750
AN,1848,10185,18863
AN,1849,10247,18978
AN,1850,10344,19157
AN,1851,10447,19349
AN,1852,10552,19543
AN,1853,10659,19742
AN,1854,10768,19943
AN,1855,10879,20148
AN,1856,10991,20356
AN,1857,11105,20568
AN,1858,11222,20784
AN,1859,11340,21003
AN,1860,11460,21226
AN,1861,11586,21459
AN,1862,11716,21698
AN,1863,11847,21941
AN,1864,12005,22235
AN,1865,12168,22536
AN,1866,12354,22881
AN,1867,12545,23234
AN,1868,12740,23595
AN,1869,12939,23965
AN,1870,13143,24342
AN,1871,13401,24819
AN,1872,13664,25307
AN,1873,13934,25806
AN,1874,14209,26316
AN,1875,14491,26838
AN,1876,14609,27058
AN,1877,14731,27284
AN,1878,14856,27515
AN,1879,14985,27753
AN,1880,15116,27997
AN,1881,15228,28204
AN,1882,15345,28421
AN,1883,15466,28645
AN,1884,15593,28879
AN,1885,15723,29121
AN,1886,15910,29467
AN,1887,16102,29823
AN,1888,16300,30189
AN,1889,16446,30459
AN,1890,16595,30735
AN,1891,16706,30941
AN,1892,16892,31285
AN,1893,17125,31717
AN,1894,17364,32159
AN,1895,17609,32614
AN,1896,17861,33081
AN,1897,18112,33545
AN,1898,18369,34022
AN,1899,18663,34565
AN,1900,18963,35122
AN,1901,19159,35484
AN,1902,19360,35857
AN,1903,19463,36047
AN,1904,19569,36244
AN,1905,19373,35881
AN,1906,19155,35477
AN,1907,19323,35788
AN,1908,19495,36107
AN,1909,19811,36691
AN,1910,20158,37334
AN,1911,20384,37754
AN,1912,20365,37717
AN,1913,20635,38218
AN,1914,20909,38725
AN,1915,21186,39238
AN,1916,21467,39759
AN,1917,21752,40287
AN,1918,22041,40822
AN,1919,22470,41616
AN,1920,22907,42426
AN,1921,23353,43252
AN,1922,23808,44095
AN,1923,24271,44953
AN,1924,24744,45828
AN,1925,25226,46720
AN,1926,25717,47630
AN,1927,26217,48557
AN,1928,26728,49502
AN,1929,27248,50465
AN,1930,27778,51448
AN,1931,28769,53282
AN,1932,29794,55182
AN,1933,30856,57149
AN,1934,31956,59186
AN,1935,33096,61297
AN,1936,34276,63482
AN,1937,35498,65745
AN,1938,36763,68088
AN,1939,38659,71599
AN,1940,40554,75110
AN,1941,42449,78620
AN,1942,44345,82131
AN,1943,46240,85641
AN,1944,48136,89152
AN,1945,50031,92662
AN,1946,51927,96173
AN,1947,53822,99683
AN,1948,55718,103194
AN,1949,57613,106704
AN,1950,59508,110215
AN,1951,60503,112991
AN,1952,61582,115937
AN,1953,62702,119007
AN,1954,63949,122289
AN,1955,65198,125657
AN,1956,66335,128997
AN,1957,67510,132447
AN,1958,68745,136023
AN,1959,70031,139703
AN,1960,70937,142734
AN,1961,71678,145228
AN,1962,72685,147823
AN,1963,73786,150372
AN,1964,75012,152903
AN,1965,76336,155402
AN,1966,77725,157856
AN,1967,79152,160276
AN,1968,80578,162647
AN,1969,81985,164947
AN,1970,83345,167145
AN,1971,84681,169193
AN,1972,86169,171019
AN,1973,87890,172534
AN,1974,89758,173860
AN,1975,91741,175144
AN,1976,93848,176367
AN,1977,96096,177552
AN,1978,98459,178705
AN,1979,100880,179798
AN,1980,103306,180851
AN,1981,105732,182033
AN,1982,108217,183500
AN,1983,110752,185113
AN,1984,113303,186734
AN,1985,115852,188357
AN,1986,118371,189993
AN,1987,120816,191637
AN,1988,123140,193297
AN,1989,125311,194995
AN,1990,127285,196730
AN,1991,129056,198542
AN,1992,130244,199815
AN,1993,130520,199793
AN,1994,130335,198972
AN,1995,130064,197973
AN,1996,129703,196816
AN,1997,129253,195496
AN,1998,128682,193995
AN,1999,127958,192318
AN,2000,127110,190535
AN,2001,126923,189979
AN,2002,128786,191866
AN,2003,132024,194881
AN,2004,135332,197790
AN,2005,138533,200350
AN,2006,141550,202607
AN,2007,144439,204841
AN,2008,147144,207019
AN,2009,149680,209139
AN,2010,152109,211231
AN,2011,155850,214458
AN,2012,160342,218735
AN,2013,164178,222774
AN,2014,167623,226164
AN,2015,170496,228693
AN,2016,172914,230574
AN,2017,175352,232309
AN,2018,187809,246449
AN,2019,196488,255553
AN,2020,195534,252479
AN,2021,198234,254209
AN,2022,200980,256111
AN,2023,203570,258074
AN,2024,205499,259507
AO,1800,1457218,2821879
AO,1801,1454068,2815778
AO,1802,1450924,2809689
AO,1803,1447786,2803614
AO,1804,1444656,2797552
AO,1805,1441532,2791503
AO,1806,1438415,2785467
AO,1807,1435305,2779444
AO,1808,1432201,2773434
AO,1809,1429105,2767437
AO,1810,1426015,2761453
AO,1811,1420453,2750683
AO,1812,1414913,2739955
AO,1813,1409394,2729269
AO,1814,1403897,2718624
AO,1815,1398422,2708021
AO,1816,1392968,2697459
AO,1817,1387535,2686938
AO,1818,1382123,2676458
AO,1819,1376733,2666020
AO,1820,1371363,2655622
AO,1821,1365797,2644844
AO,1822,1360254,2634109
AO,1823,1354734,2623419
AO,1824,1349235,2612772
AO,1825,1343759,2602168
AO,1826,1338306,2591607
AO,1827,1332874,2581089
AO,1828,1327465,2570613
AO,1829,1322077,2560180
AO,1830,1316711,2549790
AO,1831,1313557,2543682
AO,1832,1310411,2537589
AO,1833,1307272,2531511
AO,1834,1304141,2525447
AO,1835,1301017,2519398
AO,1836,1297901,2513363
AO,1837,1294792,2507343
AO,1838,1291690,2501337
AO,1839,1288596,2495345
AO,1840,1285510,2489368
AO,1841,1282355,2483259
AO,1842,1279208,2477165
AO,1843,1276069,2471085
AO,1844,1272937,2465021
AO,1845,1269813,2458972
AO,1846,1266697,2452937
AO,1847,1263588,2446917
AO,1848,1260487,2440912
AO,1849,1257394,2434922
AO,1850,1254308,2428947
AO,1851,1262987,2445753
AO,1852,1271726,2462676
AO,1853,1280526,2479716
AO,1854,1289386,2496874
AO,1855,1298308,2514151
AO,1856,1307291,2531547
AO,1857,1316337,2549064
AO,1858,1325445,2566702
AO,1859,1334616,2584462
AO,1860,1343851,2602345
AO,1861,1353258,2620561
AO,1862,1362731,2638905
AO,1863,1372270,2657377
AO,1864,1381876,2675979
AO,1865,1391549,2694711
AO,1866,1401289,2713574
AO,1867,1411099,2732569
AO,1868,1420976,2751697
AO,1869,1430923,2770959
AO,1870,1440939,2790355
AO,1871,1448209,2804433
AO,1872,1455516,2818582
AO,1873,1462859,2832802
AO,1874,1470239,2847094
AO,1875,1477657,2861458
AO,1876,1485112,2875895
AO,1877,1492605,2890404
AO,1878,1500135,2904986
AO,1879,1507703,2919643
AO,1880,1515310,2934373
AO,1881,1522922,2949113
AO,1882,1530572,2963927
AO,1883,1538260,2978816
AO,1884,1545988,2993779
AO,1885,1553753,3008818
AO,1886,1561558,3023932
AO,1887,1569403,3039122
AO,1888,1577286,3054388
AO,1889,1585209,3069731
AO,1890,1593172,3085151
AO,1891,1585244,3069799
AO,1892,1577356,3054523
AO,1893,1569506,3039323
AO,1894,1561696,3024198
AO,1895,1553925,3009149
AO,1896,1546192,2994175
AO,1897,1538498,2979275
AO,1898,1530842,2964449
AO,1899,1523224,2949697
AO,1900,1515644,2935019
AO,1901,1503519,2911539
AO,1902,1491490,2888246
AO,1903,1479559,2865140
AO,1904,1467722,2842219
AO,1905,1455980,2819482
AO,1906,1444332,2796926
AO,1907,1432778,2774550
AO,1908,1421316,2752354
AO,1909,1409945,2730335
AO,1910,1398665,2708492
AO,1911,1393071,2697658
AO,1912,1387499,2686868
AO,1913,1381949,2676120
AO,1914,1376421,2665416
AO,1915,1370915,2654754
AO,1916,1365431,2644135
AO,1917,1359970,2633559
AO,1918,1354530,2623024
AO,1919,1349112,2612532
AO,1920,1343715,2602082
AO,1921,1363871,2641113
AO,1922,1384329,2680730
AO,1923,1405094,2720941
AO,1924,1426170,2761755
AO,1925,1447563,2803181
AO,1926,1469276,2845229
AO,1927,1491316,2887908
AO,1928,1513685,2931226
AO,1929,1536391,2975195
AO,1930,1559436,3019823
AO,1931,1581268,3062100
AO,1932,1603406,3104969
AO,1933,1625854,3148439
AO,1934,1648616,3192517
AO,1935,1671697,3237212
AO,1936,1695100,3282533
AO,1937,1718832,3328489
AO,1938,1742895,3375088
AO,1939,1793536,3473153
AO,1940,1844177,3571218
AO,1941,1886485,3669283
AO,1942,1928793,3767348
AO,1943,1971101,3865413
AO,1944,2013409,3963478
AO,1945,2055717,4061543
AO,1946,2098025,4159609
AO,1947,2140333,4257674
AO,1948,2182641,4355739
AO,1949,2224949,4453804
AO,1950,2267257,4551869
AO,1951,2303270,4602561
AO,1952,2337145,4651688
AO,1953,2371333,4706359
AO,1954,2405719,4766717
AO,1955,2440039,4832764
AO,1956,2474305,4904270
AO,1957,2508438,4980642
AO,1958,2541553,5061134
AO,1959,2572527,5145102
AO,1960,2601006,5231654
AO,1961,2616094,5301583
AO,1962,2618375,5354310
AO,1963,2620140,5408320
AO,1964,2622465,5464187
AO,1965,2625973,5521981
AO,1966,2630610,5581386
AO,1967,2635332,5641807
AO,1968,2637295,5702699
AO,1969,2634688,5763685
AO,1970,2639358,5852788
AO,1971,2670368,5991102
AO,1972,2737381,6174262
AO,1973,2829123,6388528
AO,1974,2928917,6613367
AO,1975,3032683,6842947
AO,1976,3138492,7074664
AO,1977,3252886,7317829
AO,1978,3378336,7576734
AO,1979,3510589,7847207
AO,1980,3652313,8133872
AO,1981,3801937,8435607
AO,1982,3957899,8751648
AO,1983,4120442,9082983
AO,1984,4285497,9425917
AO,1985,4450655,9779120
AO,1986,4613630,10139450
AO,1987,4770353,10497858
AO,1988,4927262,10861291
AO,1989,5089687,11238562
AO,1990,5254280,11626360
AO,1991,5417004,12023529
AO,1992,5577021,12423712
AO,1993,5736046,12827135
AO,1994,5903207,13249764
AO,1995,6088790,13699778
AO,1996,6289375,14170973
AO,1997,6501369,14660413
AO,1998,6719627,15159370
AO,1999,6941118,15667235
AO,2000,7172558,16194869
AO,2001,7417099,16747208
AO,2002,7676222,17327699
AO,2003,7954486,17943712
AO,2004,8254020,18600423
AO,2005,8570321,19291161
AO,2006,8902380,20015279
AO,2007,9253488,20778561
AO,2008,9620938,21578655
AO,2009,10003970,22414773
AO,2010,10409175,23294825
AO,2011,10837395,24218352
AO,2012,11281191,25177394
AO,2013,11735529,26165620
AO,2014,12185183,27160769
AO,2015,12628258,28157798
AO,2016,13086823,29183070
AO,2017,13559932,30234839
AO,2018,14035742,31297155
AO,2019,14520818,32375632
AO,2020,15001466,33451132
AO,2021,15485722,34532429
AO,2022,15991992,35635029
AO,2023,16517047,36749906
AO,2024,17066150,37885849
AR,1800,131130,300000
AR,1801,135447,309876
AR,1802,139905,320076
AR,1803,144511,330613
AR,1804,149268,341496
AR,1805,154182,352738
AR,1806,159257,364349
AR,1807,164500,376343
AR,1808,169915,388732
AR,1809,175508,401529
AR,1810,181286,414746
AR,1811,187253,428399
AR,1812,193417,442502
AR,1813,199784,457068
AR,1814,206361,472114
AR,1815,213154,487656
AR,1816,222047,508000
AR,1817,224888,514500
AR,1818,227765,521083
AR,1819,230680,527750
AR,1820,233631,534503
AR,1821,236620,541342
AR,1822,239648,548268
AR,1823,242714,555283
AR,1824,245820,562388
AR,1825,249147,570000
AR,1826,254812,582961
AR,1827,260606,596217
AR,1828,266532,609774
AR,1829,272593,623639
AR,1830,278791,637820
AR,1831,285130,652323
AR,1832,291614,667156
AR,1833,298245,682326
AR,1834,305026,697841
AR,1835,311962,713709
AR,1836,319056,729938
AR,1837,326311,746535
AR,1838,333730,763510
AR,1839,341319,780872
AR,1840,349080,798627
AR,1841,357018,816787
AR,1842,365136,835360
AR,1843,373438,854354
AR,1844,381930,873781
AR,1845,390614,893650
AR,1846,399496,913970
AR,1847,408580,934752
AR,1848,417871,956007
AR,1849,427373,977745
AR,1850,437090,999978
AR,1851,447029,1022716
AR,1852,457194,1045971
AR,1853,467590,1069755
AR,1854,478222,1094080
AR,1855,489096,1118957
AR,1856,500218,1144401
AR,1857,515778,1180000
AR,1858,532948,1219282
AR,1859,550690,1259873
AR,1860,569023,1301814
AR,1861,587966,1345152
AR,1862,607539,1389932
AR,1863,627764,1436203
AR,1864,648663,1484015
AR,1865,670257,1533418
AR,1866,692570,1584465
AR,1867,715626,1637213
AR,1868,739449,1691716
AR,1869,764065,1748033
AR,1870,793568,1819000
AR,1871,798383,1865280
AR,1872,804376,1912737
AR,1873,811576,1961402
AR,1874,820014,2011305
AR,1875,829722,2062478
AR,1876,840732,2114952
AR,1877,853077,2168762
